number,prize_code,prize_category,draw_date
6973,C,Consolation,2007-10-26
6973,C,Consolation,1989-12-30
6973,C,Consolation,2022-05-21
6973,C,Consolation,2022-10-28
6973,C,Consolation,1995-10-03
6974,2,Second,2006-04-25
6974,S,Starter,2003-09-05
6974,S,Starter,2004-04-02
6974,S,Starter,2005-04-19
6974,S,Starter,2012-02-03
6974,S,Starter,2016-01-16
6974,S,Starter,2017-01-06
6974,S,Starter,2025-04-08
6974,S,Starter,1986-06-14
6974,C,Consolation,1986-07-19
6974,C,Consolation,1989-04-22
6974,C,Consolation,2019-08-31
6974,C,Consolation,2022-09-20
6974,C,Consolation,1994-12-30
6975,2,Second,2000-09-26
6975,2,Second,2011-02-11
6975,3,Third,2019-05-18
6975,S,Starter,1999-08-06
6975,S,Starter,2005-08-06
6975,S,Starter,2006-06-09
6975,S,Starter,2016-04-22
6975,S,Starter,2022-01-28
6975,S,Starter,1991-01-18
6975,C,Consolation,1987-10-23
6975,C,Consolation,2008-08-19
6975,C,Consolation,1989-03-17
6975,C,Consolation,2026-03-07
6975,C,Consolation,1994-05-03
6976,2,Second,1996-02-24
6976,S,Starter,2021-09-28
6976,S,Starter,2023-02-21
6976,S,Starter,1992-07-17
6976,C,Consolation,2002-10-04
6976,C,Consolation,2004-05-21
6976,C,Consolation,2010-04-06
6976,C,Consolation,2011-09-17
6976,C,Consolation,2017-06-23
6976,C,Consolation,1990-10-06
6976,C,Consolation,2021-01-22
6977,3,Third,2002-01-15
6977,3,Third,1993-07-23
6977,S,Starter,1997-08-01
6977,S,Starter,2005-09-27
6977,S,Starter,2012-11-24
6977,S,Starter,2014-03-15
6977,S,Starter,2022-10-15
6977,S,Starter,2022-12-16
6977,S,Starter,2023-04-21
6977,S,Starter,1994-03-11
6977,C,Consolation,2002-03-01
6977,C,Consolation,2006-11-24
6977,C,Consolation,2008-05-20
6977,C,Consolation,1986-09-06
6977,C,Consolation,2012-12-22
6977,C,Consolation,1989-10-13
6977,C,Consolation,2014-12-16
6977,C,Consolation,2017-11-11
6977,C,Consolation,2021-11-09
6977,C,Consolation,2023-10-28
6977,C,Consolation,2024-02-23
6978,3,Third,2002-07-26
6978,3,Third,1988-10-21
6978,3,Third,2021-08-07
6978,S,Starter,1998-08-07
6978,S,Starter,2014-08-16
6978,S,Starter,2020-03-03
6978,S,Starter,2021-05-08
6978,S,Starter,2024-10-05
6978,S,Starter,1992-03-20
6978,C,Consolation,1998-10-24
6978,C,Consolation,2001-04-17
6978,C,Consolation,2004-01-09
6978,C,Consolation,2005-06-17
6978,C,Consolation,2011-10-28
6978,C,Consolation,2015-08-07
6978,C,Consolation,2020-10-27
6978,C,Consolation,2024-09-14
6978,C,Consolation,2026-03-21
6979,1,First,2005-07-05
6979,1,First,2008-12-02
6979,S,Starter,1987-08-01
6979,S,Starter,1998-12-19
6979,S,Starter,2003-06-21
6979,S,Starter,2003-09-02
6979,S,Starter,2007-10-09
6979,C,Consolation,1987-08-28
6979,C,Consolation,2005-07-30
6979,C,Consolation,2011-09-03
6979,C,Consolation,2012-02-04
6979,C,Consolation,2012-05-25
6979,C,Consolation,2014-01-21
6979,C,Consolation,2017-04-25
6979,C,Consolation,2019-08-30
6979,C,Consolation,2020-07-31
6979,C,Consolation,2020-12-15
6979,C,Consolation,1991-06-21
6979,C,Consolation,1992-08-29
6979,C,Consolation,1995-07-22
6979,C,Consolation,1998-03-31
6980,1,First,2005-04-23
6980,S,Starter,2003-11-18
6980,S,Starter,2004-01-17
6980,S,Starter,2017-08-04
6980,S,Starter,1990-06-29
6980,S,Starter,2023-12-19
6980,C,Consolation,2009-10-23
6980,C,Consolation,2019-05-17
6980,C,Consolation,1992-06-27
6980,C,Consolation,1995-10-21
6981,S,Starter,2006-06-13
6981,S,Starter,2012-07-17
6981,S,Starter,2017-06-16
6981,S,Starter,2018-01-12
6981,S,Starter,2018-12-07
6981,S,Starter,2021-03-26
6981,S,Starter,1991-01-04
6981,S,Starter,2022-04-05
6981,S,Starter,2026-04-07
6981,C,Consolation,1997-03-29
6981,C,Consolation,2001-11-27
6981,C,Consolation,1986-08-22
6981,C,Consolation,2010-06-04
6981,C,Consolation,2012-08-28
6981,C,Consolation,2013-09-27
6981,C,Consolation,2024-07-02
6982,1,First,2010-07-16
6982,1,First,2014-11-18
6982,2,Second,1998-08-21
6982,2,Second,2002-01-22
6982,2,Second,2005-06-21
6982,2,Second,2015-05-01
6982,3,Third,2023-03-25
6982,S,Starter,2005-10-11
6982,C,Consolation,1998-06-12
6982,C,Consolation,2010-06-25
6982,C,Consolation,2017-09-05
6983,2,Second,1990-06-30
6983,S,Starter,1999-10-29
6983,S,Starter,2022-10-18
6983,S,Starter,2023-11-10
6983,C,Consolation,2010-05-15
6983,C,Consolation,2016-09-20
6983,C,Consolation,2018-08-17
6983,C,Consolation,2018-08-31
6983,C,Consolation,1994-07-29
6984,1,First,1988-10-14
6984,1,First,1993-06-11
6984,2,Second,2021-03-16
6984,S,Starter,2004-05-28
6984,S,Starter,2006-02-24
6984,S,Starter,2012-07-03
6984,S,Starter,2024-06-29
6984,C,Consolation,2004-05-08
6984,C,Consolation,2017-05-19
6984,C,Consolation,2020-10-31
6985,1,First,1998-03-31
6985,2,Second,1990-03-24
6985,3,Third,2015-04-11
6985,3,Third,2021-10-01
6985,3,Third,2021-10-26
6985,C,Consolation,2005-08-23
6985,C,Consolation,2014-01-03
6985,C,Consolation,1992-02-08
6986,2,Second,1997-03-07
6986,2,Second,1994-10-28
6986,S,Starter,1996-09-21
6986,S,Starter,1998-06-26
6986,S,Starter,1999-12-03
6986,S,Starter,2002-01-12
6986,S,Starter,2006-02-04
6986,C,Consolation,2000-09-19
6986,C,Consolation,1988-12-31
6986,C,Consolation,1989-08-19
6986,C,Consolation,2014-03-08
6987,1,First,2006-04-28
6987,S,Starter,2003-05-09
6987,S,Starter,2004-05-08
6987,S,Starter,1990-05-12
6987,S,Starter,1990-08-24
6987,S,Starter,2022-04-22
6987,S,Starter,1987-04-11
6987,C,Consolation,2005-10-29
6987,C,Consolation,2011-09-17
6987,C,Consolation,2014-04-04
6987,C,Consolation,2015-01-09
6987,C,Consolation,2023-05-20
6987,C,Consolation,2023-09-26
6988,1,First,2005-10-25
6988,2,Second,2005-06-17
6988,S,Starter,2000-02-29
6988,S,Starter,2002-10-19
6988,S,Starter,2003-03-01
6988,S,Starter,2008-09-19
6988,S,Starter,2012-03-06
6988,S,Starter,2013-02-02
6988,S,Starter,2017-11-17
6988,S,Starter,2018-04-20
6988,C,Consolation,2002-02-02
6988,C,Consolation,2015-10-02
6988,C,Consolation,1990-04-07
6988,C,Consolation,2017-09-19
6988,C,Consolation,2019-04-13
6989,2,Second,2000-04-22
6989,S,Starter,1996-07-05
6989,S,Starter,2001-08-14
6989,S,Starter,2004-07-20
6989,S,Starter,2005-09-02
6989,S,Starter,2007-05-22
6989,S,Starter,2015-02-07
6989,S,Starter,2017-12-08
6989,S,Starter,2022-11-25
6989,S,Starter,2026-05-01
6989,S,Starter,2026-06-19
6989,S,Starter,1994-08-13
6989,C,Consolation,1987-12-25
6989,C,Consolation,2005-03-26
6989,C,Consolation,2006-04-25
6989,C,Consolation,2016-07-05
6989,C,Consolation,2019-06-11
6989,C,Consolation,2023-04-08
6989,C,Consolation,2025-04-25
6989,C,Consolation,1991-12-20
6989,C,Consolation,1993-01-16
6990,1,First,2022-06-17
6990,3,Third,2013-05-10
6990,S,Starter,1999-08-20
6990,S,Starter,2007-06-22
6990,S,Starter,2011-09-09
6990,S,Starter,2012-08-07
6990,S,Starter,2016-04-29
6990,S,Starter,2019-07-27
6990,S,Starter,1994-11-19
6990,C,Consolation,1987-08-14
6990,C,Consolation,1987-11-21
6990,C,Consolation,2005-07-01
6990,C,Consolation,1988-07-29
6990,C,Consolation,2005-12-23
6990,C,Consolation,2011-07-26
6990,C,Consolation,2013-10-22
6990,C,Consolation,2015-02-28
6990,C,Consolation,2015-03-03
6990,C,Consolation,2016-01-16
6990,C,Consolation,2016-08-09
6990,C,Consolation,1990-12-01
6990,C,Consolation,2024-07-23
6990,C,Consolation,2025-02-04
6991,1,First,2019-10-18
6991,3,Third,2011-02-15
6991,S,Starter,2000-07-21
6991,S,Starter,2002-11-01
6991,S,Starter,2012-10-20
6991,S,Starter,2014-06-14
6991,S,Starter,2024-11-15
6991,S,Starter,1994-12-31
6991,C,Consolation,2003-01-10
6991,C,Consolation,2019-08-09
6991,C,Consolation,2024-08-16
6991,C,Consolation,1993-01-01
6991,C,Consolation,1994-01-15
6991,C,Consolation,1995-07-28
6992,2,Second,2019-04-26
6992,S,Starter,1997-10-25
6992,S,Starter,2001-06-01
6992,S,Starter,2005-02-25
6992,S,Starter,2016-07-23
6992,S,Starter,2024-08-16
6992,S,Starter,2024-12-17
6992,S,Starter,1991-06-14
6992,C,Consolation,1987-12-18
6992,C,Consolation,2003-05-10
6992,C,Consolation,2003-10-24
6992,C,Consolation,2004-08-31
6992,C,Consolation,2024-04-26
6992,C,Consolation,2025-02-08
6993,1,First,2004-03-23
6993,1,First,2022-11-25
6993,1,First,1994-02-25
6993,3,Third,2021-08-10
6993,S,Starter,1996-02-24
6993,S,Starter,1997-06-28
6993,S,Starter,1986-08-08
6993,S,Starter,2015-01-24
6993,S,Starter,2016-10-08
6993,C,Consolation,2001-03-13
6993,C,Consolation,2006-10-20
6993,C,Consolation,2009-04-24
6993,C,Consolation,2016-01-23
6993,C,Consolation,2021-09-03
6994,2,Second,2018-08-07
6994,S,Starter,2007-03-09
6994,S,Starter,2013-06-07
6994,S,Starter,2024-09-03
6994,C,Consolation,1997-01-31
6994,C,Consolation,1998-04-25
6994,C,Consolation,1999-05-08
6995,S,Starter,2004-09-11
6995,S,Starter,2013-03-22
6995,S,Starter,2021-08-24
6995,S,Starter,1994-03-11
6995,C,Consolation,2002-10-19
6995,C,Consolation,2008-12-23
6996,1,First,2025-05-02
6996,2,Second,2013-11-08
6996,2,Second,2019-03-23
6996,S,Starter,1988-09-09
6996,S,Starter,2007-08-10
6996,S,Starter,2013-04-12
6996,S,Starter,2013-07-09
6996,S,Starter,2013-12-10
6996,C,Consolation,2013-05-17
6996,C,Consolation,1990-01-12
6996,C,Consolation,2018-03-06
6996,C,Consolation,1992-05-02
6996,C,Consolation,1993-07-02
6997,2,Second,2024-04-20
6997,S,Starter,2001-02-23
6997,S,Starter,2020-07-25
6997,S,Starter,2022-02-11
6997,S,Starter,2022-04-08
6997,S,Starter,2024-02-27
6997,S,Starter,1992-07-18
6997,S,Starter,1997-05-06
6997,C,Consolation,2000-02-25
6997,C,Consolation,2010-02-27
6997,C,Consolation,2014-12-27
6997,C,Consolation,2017-10-14
6997,C,Consolation,2025-12-26
6997,C,Consolation,1997-02-04
6998,1,First,2000-12-12
6998,2,Second,2022-02-01
6998,S,Starter,2013-01-19
6998,S,Starter,2014-09-19
6998,S,Starter,2018-02-02
6998,S,Starter,2020-08-14
6998,S,Starter,2024-02-24
6998,S,Starter,1993-10-29
6998,C,Consolation,2002-07-09
6998,C,Consolation,2002-11-05
6998,C,Consolation,2011-12-16
6998,C,Consolation,2016-07-29
6998,C,Consolation,2020-03-10
6998,C,Consolation,2022-05-07
6999,2,Second,2000-12-05
6999,3,Third,2011-09-24
6999,3,Third,2016-01-22
6999,S,Starter,2002-09-13
6999,S,Starter,2002-10-18
6999,S,Starter,2011-09-27
6999,S,Starter,2012-06-09
6999,S,Starter,2012-11-09
6999,C,Consolation,1999-02-12
6999,C,Consolation,1988-04-22
6999,C,Consolation,2005-11-26
6999,C,Consolation,2006-07-14
6999,C,Consolation,1993-10-22
7000,S,Starter,2015-05-15
7000,S,Starter,2016-09-16
7000,S,Starter,2020-12-11
7000,S,Starter,2024-03-23
7000,S,Starter,1995-11-18
7000,C,Consolation,1987-07-10
7000,C,Consolation,1987-08-08
7000,C,Consolation,2012-02-28
7000,C,Consolation,2018-12-07
7000,C,Consolation,2023-11-03
7000,C,Consolation,2025-05-16
7001,3,Third,2018-04-10
7001,S,Starter,2002-07-12
7001,S,Starter,1988-10-01
7001,S,Starter,2008-07-22
7001,S,Starter,2009-11-27
7001,S,Starter,2009-11-28
7001,S,Starter,2025-10-24
7001,C,Consolation,2006-01-20
7001,C,Consolation,2014-11-08
7001,C,Consolation,2016-07-15
7001,C,Consolation,1991-08-03
7001,C,Consolation,1993-03-26
7002,2,Second,2016-08-30
7002,S,Starter,2000-02-18
7002,S,Starter,2001-08-25
7002,S,Starter,2004-07-27
7002,S,Starter,2007-10-06
7002,S,Starter,2011-07-15
7002,S,Starter,1989-12-16
7002,S,Starter,2016-11-25
7002,S,Starter,2019-10-26
7002,S,Starter,1991-01-19
7002,S,Starter,2024-09-21
7002,S,Starter,1995-04-08
7002,S,Starter,1995-08-04
7002,C,Consolation,2012-07-10
7002,C,Consolation,1990-12-14
7002,C,Consolation,2021-09-21
7002,C,Consolation,2025-01-24
7002,C,Consolation,1992-08-28
7002,C,Consolation,1987-03-28
7003,S,Starter,1997-05-23
7003,S,Starter,2020-08-07
7003,S,Starter,2024-05-11
7003,S,Starter,2026-01-02
7003,S,Starter,1993-11-27
7003,C,Consolation,1998-12-04
7003,C,Consolation,2009-01-24
7003,C,Consolation,1989-05-13
7003,C,Consolation,2014-10-31
7003,C,Consolation,2018-01-27
7003,C,Consolation,2018-02-27
7003,C,Consolation,2026-06-13
7003,C,Consolation,1987-03-28
7004,3,Third,2007-06-29
7004,3,Third,2026-07-14
7004,S,Starter,1988-09-17
7004,S,Starter,2007-06-01
7004,S,Starter,2007-11-13
7004,S,Starter,2009-05-12
7004,S,Starter,2010-08-27
7004,S,Starter,2018-11-24
7004,S,Starter,2023-11-24
7004,C,Consolation,1998-01-24
7004,C,Consolation,1999-11-26
7004,C,Consolation,2002-04-27
7004,C,Consolation,2003-04-12
7004,C,Consolation,2014-07-05
7004,C,Consolation,2015-03-10
7004,C,Consolation,2020-11-06
7004,C,Consolation,2025-01-25
7005,S,Starter,2006-10-14
7005,S,Starter,2010-09-21
7005,S,Starter,2014-08-29
7005,S,Starter,2015-12-08
7005,S,Starter,2019-01-15
7005,C,Consolation,1998-03-21
7005,C,Consolation,2000-11-11
7005,C,Consolation,2010-08-13
7005,C,Consolation,1989-06-09
7005,C,Consolation,2016-01-16
7006,1,First,2008-04-19
7006,1,First,2010-07-10
7006,S,Starter,1998-06-19
7006,S,Starter,2002-09-14
7006,S,Starter,1988-06-24
7006,S,Starter,2007-09-11
7006,S,Starter,2009-06-12
7006,S,Starter,2009-10-10
7006,S,Starter,2016-07-08
7006,S,Starter,2022-04-23
7006,S,Starter,2025-02-01
7006,C,Consolation,1998-05-08
7006,C,Consolation,2009-03-28
7006,C,Consolation,2013-02-08
7006,C,Consolation,2018-09-22
7006,C,Consolation,2022-03-25
7006,C,Consolation,1993-06-18
7007,3,Third,1996-06-04
7007,S,Starter,2003-04-04
7007,S,Starter,2005-11-19
7007,S,Starter,2014-04-12
7007,S,Starter,2019-06-28
7007,S,Starter,2025-09-05
7007,S,Starter,1992-02-01
7007,C,Consolation,1996-03-29
7007,C,Consolation,2001-02-24
7007,C,Consolation,2006-06-10
7007,C,Consolation,2016-04-05
7007,C,Consolation,2023-04-25
7008,2,Second,1991-10-04
7008,3,Third,2018-12-14
7008,S,Starter,2002-08-13
7008,S,Starter,2007-10-05
7008,S,Starter,2013-03-08
7008,S,Starter,2026-04-28
7008,C,Consolation,1987-07-24
7008,C,Consolation,2001-03-24
7008,C,Consolation,2009-01-30
7008,C,Consolation,2013-02-23
7008,C,Consolation,2023-10-13
7009,1,First,2003-08-26
7009,S,Starter,2003-01-07
7009,S,Starter,2008-01-12
7009,S,Starter,2008-07-11
7009,S,Starter,2019-11-16
7009,S,Starter,2023-04-22
7009,C,Consolation,2011-04-15
7009,C,Consolation,2012-11-09
7010,S,Starter,1987-05-22
7010,S,Starter,2008-12-16
7010,S,Starter,2023-02-03
7010,S,Starter,1992-12-26
7010,S,Starter,1993-03-12
7010,S,Starter,1995-09-22
7010,C,Consolation,1987-10-31
7010,C,Consolation,1988-02-26
7010,C,Consolation,1990-02-03
7010,C,Consolation,2017-10-20
7010,C,Consolation,2025-08-08
7011,S,Starter,1998-08-14
7011,S,Starter,1987-12-04
7011,S,Starter,2013-01-22
7011,S,Starter,2014-12-02
7011,S,Starter,2015-02-28
7011,S,Starter,2015-06-26
7011,S,Starter,2018-05-04
7011,S,Starter,2022-04-05
7011,S,Starter,2025-03-01
7011,S,Starter,2025-10-28
7011,S,Starter,2026-02-20
7011,C,Consolation,1999-07-16
7011,C,Consolation,2007-02-27
7011,C,Consolation,2008-12-12
7011,C,Consolation,2011-07-19
7011,C,Consolation,2012-11-30
7011,C,Consolation,2013-01-01
7011,C,Consolation,1989-10-28
7012,1,First,2003-01-10
7012,S,Starter,1987-11-07
7012,S,Starter,2022-01-04
7012,C,Consolation,1987-06-20
7012,C,Consolation,2006-03-07
7012,C,Consolation,2006-06-23
7012,C,Consolation,2009-12-18
7013,1,First,1997-01-17
7013,S,Starter,1997-10-10
7013,S,Starter,2019-09-13
7013,S,Starter,1991-03-22
7013,S,Starter,2024-06-22
7013,S,Starter,1992-08-21
7013,C,Consolation,2003-05-31
7013,C,Consolation,2006-12-12
7013,C,Consolation,2007-12-07
7013,C,Consolation,2008-11-07
7013,C,Consolation,1989-06-10
7014,S,Starter,1999-03-06
7014,S,Starter,2004-10-22
7014,S,Starter,2012-03-06
7014,S,Starter,2013-02-19
7014,C,Consolation,2003-01-31
7014,C,Consolation,2010-12-10
7014,C,Consolation,2015-01-17
7014,C,Consolation,2016-12-02
7014,C,Consolation,2017-02-03
7015,1,First,2024-08-02
7015,S,Starter,1996-01-06
7015,S,Starter,1998-07-18
7015,S,Starter,2003-08-02
7015,S,Starter,2006-07-18
7015,S,Starter,2010-01-30
7015,C,Consolation,2003-08-29
7015,C,Consolation,2004-03-20
7015,C,Consolation,2010-12-07
7015,C,Consolation,2011-03-01
7015,C,Consolation,2013-11-02
7016,1,First,1990-08-10
7016,S,Starter,1996-11-30
7016,S,Starter,1987-10-02
7016,S,Starter,2000-12-08
7016,S,Starter,2014-03-29
7016,S,Starter,2018-10-20
7016,S,Starter,2019-07-05
7016,C,Consolation,2005-06-17
7016,C,Consolation,2009-04-17
7017,S,Starter,2014-05-09
7017,S,Starter,2014-10-24
7017,S,Starter,2016-02-06
7017,S,Starter,2017-01-03
7017,C,Consolation,2006-10-17
7017,C,Consolation,2009-07-03
7017,C,Consolation,2012-05-15
7017,C,Consolation,2018-06-29
7017,C,Consolation,1991-06-29
7017,C,Consolation,2026-01-17
7017,C,Consolation,1995-08-25
7018,1,First,1990-03-10
7018,3,Third,1988-11-05
7018,3,Third,2008-09-09
7018,S,Starter,2008-10-03
7018,S,Starter,1990-02-09
7018,S,Starter,2022-01-22
7018,S,Starter,2022-09-27
7018,S,Starter,1995-01-06
7018,S,Starter,1997-11-04
7018,C,Consolation,2003-12-13
7018,C,Consolation,1988-07-22
7018,C,Consolation,1990-09-14
7019,S,Starter,2010-09-25
7019,S,Starter,2017-01-31
7019,S,Starter,2017-05-12
7019,S,Starter,2023-02-21
7019,S,Starter,2024-02-02
7019,S,Starter,2024-03-08
7019,S,Starter,2024-03-16
7019,S,Starter,2024-11-23
7019,C,Consolation,2013-01-15
7019,C,Consolation,2024-03-08
7019,C,Consolation,1994-09-24
7020,2,Second,1998-07-04
7020,S,Starter,1989-03-25
7020,S,Starter,1989-07-08
7020,S,Starter,1989-08-05
7020,S,Starter,2016-09-30
7020,S,Starter,1991-01-05
7020,S,Starter,2022-10-11
7020,S,Starter,2023-02-14
7020,S,Starter,1995-04-04
7020,S,Starter,1995-07-14
7020,C,Consolation,2004-05-29
7020,C,Consolation,1988-11-26
7020,C,Consolation,2018-11-23
7020,C,Consolation,2025-10-28
7020,C,Consolation,1993-10-05
7021,2,Second,2009-10-13
7021,2,Second,1990-07-28
7021,2,Second,2019-07-06
7021,S,Starter,1995-03-11
7021,C,Consolation,2003-10-17
7021,C,Consolation,2011-04-22
7021,C,Consolation,2011-07-26
7021,C,Consolation,2013-08-13
7021,C,Consolation,1993-07-10
7022,2,Second,1996-11-16
7022,2,Second,2017-02-14
7022,3,Third,2002-05-07
7022,S,Starter,1996-10-12
7022,S,Starter,2005-06-03
7022,S,Starter,2008-11-15
7022,S,Starter,2010-06-25
7022,S,Starter,2022-09-06
7022,C,Consolation,2002-12-03
7022,C,Consolation,2006-10-27
7022,C,Consolation,2007-04-17
7022,C,Consolation,2008-02-12
7022,C,Consolation,2014-09-30
7022,C,Consolation,1992-09-18
7022,C,Consolation,1994-03-25
7023,2,Second,2022-08-09
7023,S,Starter,1996-08-30
7023,S,Starter,2018-12-28
7023,C,Consolation,1995-12-30
7023,C,Consolation,2003-07-18
7023,C,Consolation,2005-06-14
7023,C,Consolation,2007-10-26
7023,C,Consolation,2016-02-27
7023,C,Consolation,2019-08-24
7023,C,Consolation,2023-02-24
7023,C,Consolation,2025-08-29
7023,C,Consolation,2025-09-19
7024,2,Second,1986-07-25
7024,S,Starter,2009-10-24
7024,S,Starter,2012-05-25
7024,S,Starter,2015-09-08
7024,S,Starter,2019-04-02
7024,S,Starter,1990-10-05
7024,S,Starter,2021-04-06
7024,S,Starter,2021-07-20
7024,S,Starter,2024-11-09
7024,S,Starter,2026-03-14
7024,C,Consolation,1996-10-26
7024,C,Consolation,1999-10-02
7024,C,Consolation,1987-04-03
7025,S,Starter,2006-05-30
7025,S,Starter,1988-10-29
7025,S,Starter,2015-03-21
7025,S,Starter,2016-02-20
7025,S,Starter,1994-04-30
7025,C,Consolation,2009-04-14
7026,1,First,2020-03-14
7026,2,Second,2010-02-19
7026,3,Third,2022-01-22
7026,S,Starter,2000-07-08
7026,S,Starter,2003-02-11
7026,S,Starter,2004-07-20
7026,S,Starter,2010-09-11
7026,S,Starter,1992-11-14
7026,C,Consolation,2000-01-01
7026,C,Consolation,2002-04-20
7026,C,Consolation,2016-02-23
7026,C,Consolation,2019-10-05
7026,C,Consolation,2023-03-10
7026,C,Consolation,2025-06-24
7027,3,Third,2020-09-12
7027,S,Starter,1999-09-10
7027,S,Starter,1988-03-04
7027,S,Starter,2005-12-09
7027,S,Starter,2022-11-29
7027,C,Consolation,1999-04-03
7027,C,Consolation,2000-06-23
7027,C,Consolation,1987-11-14
7027,C,Consolation,2016-04-29
7027,C,Consolation,2020-12-08
7027,C,Consolation,2024-07-16
7028,1,First,2009-07-31
7028,2,Second,2005-09-23
7028,3,Third,1997-05-30
7028,3,Third,2022-10-29
7028,S,Starter,1996-04-05
7028,S,Starter,1997-01-18
7028,S,Starter,2005-11-05
7028,S,Starter,2009-11-07
7028,S,Starter,2010-05-29
7028,S,Starter,2010-10-02
7028,S,Starter,2014-04-25
7028,S,Starter,2021-10-15
7028,S,Starter,2023-07-04
7028,C,Consolation,1989-09-22
7028,C,Consolation,2014-06-10
7028,C,Consolation,1989-12-30
7028,C,Consolation,2016-03-11
7028,C,Consolation,2017-03-24
7028,C,Consolation,2026-03-17
7028,C,Consolation,1992-12-18
7029,1,First,2002-08-16
7029,2,Second,1998-04-24
7029,3,Third,2001-06-19
7029,S,Starter,2011-11-19
7029,S,Starter,2021-10-09
7029,S,Starter,2024-05-28
7029,S,Starter,1993-05-08
7029,C,Consolation,1996-05-31
7029,C,Consolation,1996-06-08
7029,C,Consolation,2006-03-25
7029,C,Consolation,2007-12-01
7029,C,Consolation,2010-02-20
7029,C,Consolation,2013-01-05
7029,C,Consolation,1990-05-18
7029,C,Consolation,2018-12-15
7029,C,Consolation,2023-10-07
7030,S,Starter,2001-09-15
7030,S,Starter,2004-06-19
7030,S,Starter,2014-10-28
7030,S,Starter,2019-08-17
7030,C,Consolation,1998-02-20
7030,C,Consolation,2009-03-21
7030,C,Consolation,2023-06-16
7030,C,Consolation,1993-11-26
7031,2,Second,2019-11-22
7031,3,Third,2023-06-13
7031,S,Starter,1997-03-21
7031,S,Starter,2006-02-24
7031,S,Starter,2006-12-22
7031,S,Starter,2015-10-03
7031,S,Starter,2015-10-10
7031,S,Starter,2020-08-04
7031,S,Starter,2021-04-23
7031,S,Starter,1993-10-30
7031,C,Consolation,2004-08-17
7031,C,Consolation,2009-07-18
7031,C,Consolation,2012-09-18
7031,C,Consolation,1986-10-25
7032,S,Starter,1996-06-15
7032,S,Starter,2000-09-09
7032,S,Starter,2002-07-16
7032,S,Starter,2010-06-05
7032,S,Starter,2011-02-22
7032,S,Starter,2012-08-25
7032,S,Starter,2013-03-09
7032,S,Starter,2016-01-15
7032,C,Consolation,2002-05-21
7032,C,Consolation,2021-08-31
7032,C,Consolation,2023-08-05
7032,C,Consolation,2025-04-12
7033,S,Starter,1997-04-11
7033,S,Starter,1999-05-08
7033,S,Starter,1986-07-18
7033,S,Starter,2021-03-06
7033,S,Starter,2024-07-12
7033,C,Consolation,1988-07-15
7033,C,Consolation,2005-08-12
7033,C,Consolation,2007-03-27
7033,C,Consolation,2012-04-07
7033,C,Consolation,2019-02-26
7033,C,Consolation,2019-08-30
7033,C,Consolation,2021-04-13
7033,C,Consolation,2025-03-25
7034,1,First,2000-07-01
7034,S,Starter,2000-06-03
7034,S,Starter,2004-05-15
7034,S,Starter,2025-09-27
7034,C,Consolation,1997-04-18
7034,C,Consolation,1988-04-09
7034,C,Consolation,2018-11-10
7035,3,Third,2000-04-28
7035,S,Starter,1998-12-26
7035,S,Starter,1999-01-23
7035,S,Starter,1999-04-24
7035,S,Starter,2001-11-09
7035,S,Starter,2010-09-07
7035,S,Starter,1994-12-06
7035,C,Consolation,2009-01-16
7035,C,Consolation,2011-11-12
7035,C,Consolation,2016-05-14
7035,C,Consolation,1990-05-25
7035,C,Consolation,2018-03-09
7035,C,Consolation,2020-02-15
7035,C,Consolation,2021-01-08
7035,C,Consolation,2024-09-24
7035,C,Consolation,2026-06-13
7036,1,First,2004-05-11
7036,3,Third,2012-04-20
7036,3,Third,2019-10-05
7036,3,Third,2021-02-06
7036,S,Starter,2005-11-01
7036,S,Starter,2009-11-20
7036,S,Starter,2010-08-14
7036,S,Starter,2016-01-29
7036,S,Starter,2017-01-17
7036,S,Starter,2018-05-12
7036,S,Starter,2021-07-27
7036,C,Consolation,2000-07-21
7036,C,Consolation,2002-02-01
7036,C,Consolation,2006-03-31
7036,C,Consolation,2006-12-19
7036,C,Consolation,2019-11-05
7036,C,Consolation,2024-07-30
7036,C,Consolation,2024-09-03
7037,1,First,2011-04-22
7037,2,Second,1990-09-29
7037,3,Third,2006-07-01
7037,S,Starter,1997-01-03
7037,S,Starter,2009-03-28
7037,S,Starter,2023-03-28
7037,C,Consolation,1999-11-12
7037,C,Consolation,2001-09-04
7037,C,Consolation,2004-01-27
7037,C,Consolation,2006-06-06
7037,C,Consolation,1988-12-10
7037,C,Consolation,2011-12-06
7037,C,Consolation,2014-07-11
7037,C,Consolation,2015-05-26
7037,C,Consolation,2017-02-10
7037,C,Consolation,1990-11-02
7038,1,First,2012-08-25
7038,2,Second,2026-08-01
7038,3,Third,2018-11-02
7038,S,Starter,1997-09-12
7038,S,Starter,2004-07-24
7038,S,Starter,2005-03-22
7038,S,Starter,1986-08-16
7038,S,Starter,2019-02-08
7038,S,Starter,1993-04-17
7038,C,Consolation,2005-04-08
7038,C,Consolation,2009-12-11
7038,C,Consolation,2011-08-30
7038,C,Consolation,2017-09-02
7039,1,First,2015-01-02
7039,1,First,2019-01-22
7039,S,Starter,1996-12-28
7039,S,Starter,1997-12-12
7039,S,Starter,2020-07-10
7039,S,Starter,1991-06-15
7039,C,Consolation,1996-06-14
7039,C,Consolation,2000-03-11
7039,C,Consolation,2001-06-22
7039,C,Consolation,2002-07-16
